,date,TICKER,PRC,RET,SHROUT
2673,17/08/2007,AAPL,122.06,0.042802,869641.0
2674,20/08/2007,AAPL,122.22,0.001311,869641.0
2675,21/08/2007,AAPL,127.57,0.043774,869641.0
2676,22/08/2007,AAPL,132.50999,0.038724,869641.0
2677,23/08/2007,AAPL,131.07001,-0.010867,869641.0
2678,24/08/2007,AAPL,135.3,0.032273,869641.0
2679,27/08/2007,AAPL,132.25,-0.022543,869641.0
2680,28/08/2007,AAPL,126.82,-0.041059,869641.0
2681,29/08/2007,AAPL,134.08,0.057247,869641.0
2682,30/08/2007,AAPL,136.25,0.016184,869641.0
2683,31/08/2007,AAPL,138.48,0.016367,869641.0
2684,04/09/2007,AAPL,144.16,0.041017,869641.0
2685,05/09/2007,AAPL,136.75999,-0.051332,869641.0
2686,06/09/2007,AAPL,135.00999,-0.012796,869641.0
2687,07/09/2007,AAPL,131.77,-0.023998,869641.0
2688,10/09/2007,AAPL,136.71001,0.037490,869641.0
2689,11/09/2007,AAPL,135.49001,-0.008924,869641.0
2690,12/09/2007,AAPL,136.85001,0.010038,869641.0
2691,13/09/2007,AAPL,137.2,0.002557,869641.0
2692,14/09/2007,AAPL,138.81,0.011735,869641.0
2693,17/09/2007,AAPL,138.41,-0.002882,869641.0
2694,18/09/2007,AAPL,140.92,0.018134,869641.0
2695,19/09/2007,AAPL,140.7699,-0.001065,869641.0
2696,20/09/2007,AAPL,140.31,-0.003267,869641.0
2697,21/09/2007,AAPL,144.14999,0.027368,869641.0
2698,24/09/2007,AAPL,148.28,0.028651,869641.0
2699,25/09/2007,AAPL,153.17999,0.033046,869641.0
2700,26/09/2007,AAPL,152.77,-0.002677,869641.0
2701,27/09/2007,AAPL,154.5,0.011324,869641.0
2702,28/09/2007,AAPL,153.47,-0.006667,869641.0
2703,01/10/2007,AAPL,156.339,0.018694,869641.0
2704,02/10/2007,AAPL,158.45,0.013503,869641.0
2705,03/10/2007,AAPL,157.9201,-0.003344,869641.0
2706,04/10/2007,AAPL,156.24001,-0.010639,869641.0
2707,05/10/2007,AAPL,161.44991000000002,0.033345,869641.0
2708,08/10/2007,AAPL,167.91,0.040013,869641.0
2709,09/10/2007,AAPL,167.86,-0.000298,869641.0
2710,10/10/2007,AAPL,166.78999,-0.006374,869641.0
2711,11/10/2007,AAPL,162.23,-0.027340,869641.0
2712,12/10/2007,AAPL,167.25368999999998,0.030967,869641.0
2713,15/10/2007,AAPL,166.98,-0.001636,869641.0
2714,16/10/2007,AAPL,169.58,0.015571,869641.0
2715,17/10/2007,AAPL,172.75,0.018693,869641.0
2716,18/10/2007,AAPL,173.5,0.004342,869641.0
2717,19/10/2007,AAPL,170.42,-0.017752,869641.0
2718,22/10/2007,AAPL,174.36,0.023119,869641.0
2719,23/10/2007,AAPL,186.16,0.067676,869641.0
2720,24/10/2007,AAPL,185.92999,-0.001236,869641.0
2721,25/10/2007,AAPL,182.78,-0.016942,869641.0
2722,26/10/2007,AAPL,184.7,0.010504,869641.0
2723,29/10/2007,AAPL,185.09,0.002112,869641.0
2724,30/10/2007,AAPL,187.0,0.010319,869641.0
2725,31/10/2007,AAPL,189.95,0.015775,869641.0
2726,01/11/2007,AAPL,187.44,-0.013214,869641.0
2727,02/11/2007,AAPL,187.87,0.002294,875540.0
2728,05/11/2007,AAPL,186.17999,-0.008996,875540.0
2729,06/11/2007,AAPL,191.78999,0.030132,875540.0
2730,07/11/2007,AAPL,186.2999,-0.028626,875540.0
2731,08/11/2007,AAPL,175.46629,-0.058151,875540.0
2732,09/11/2007,AAPL,165.37,-0.057540,875540.0
2733,12/11/2007,AAPL,153.75999,-0.070206,875540.0
2734,13/11/2007,AAPL,169.96001,0.105359,875540.0
2735,14/11/2007,AAPL,166.11,-0.022652,875540.0
2736,15/11/2007,AAPL,164.3,-0.010896,875540.0
2737,16/11/2007,AAPL,166.39,0.012721,875540.0
2738,19/11/2007,AAPL,163.95,-0.014664,875540.0
2739,20/11/2007,AAPL,168.85001,0.029887,875540.0
2740,21/11/2007,AAPL,168.46001,-0.002310,875540.0
2741,23/11/2007,AAPL,171.53999,0.018283,875540.0
2742,26/11/2007,AAPL,172.5419,0.005841,875540.0
2743,27/11/2007,AAPL,174.81,0.013145,875540.0
2744,28/11/2007,AAPL,180.22,0.030948,875540.0
2745,29/11/2007,AAPL,184.28999,0.022583,875540.0
2746,30/11/2007,AAPL,182.22,-0.011232,875540.0
2747,03/12/2007,AAPL,178.86,-0.018439,875540.0
2748,04/12/2007,AAPL,179.81,0.005311,875540.0
2749,05/12/2007,AAPL,185.5,0.031645,875540.0
2750,06/12/2007,AAPL,189.9528,0.024004,875540.0
2751,07/12/2007,AAPL,194.3,0.022886,875540.0
2752,10/12/2007,AAPL,194.21001,-0.000463,875540.0
2753,11/12/2007,AAPL,188.54041,-0.029193,875540.0
2754,12/12/2007,AAPL,190.86,0.012303,875540.0
2755,13/12/2007,AAPL,191.83,0.005082,875540.0
2756,14/12/2007,AAPL,190.39,-0.007507,875540.0
2757,17/12/2007,AAPL,184.39999,-0.031462,875540.0
2758,18/12/2007,AAPL,182.98,-0.007701,875540.0
2759,19/12/2007,AAPL,183.12,0.000765,875540.0
2760,20/12/2007,AAPL,187.21001,0.022335,875540.0
2761,21/12/2007,AAPL,193.91,0.035789,875540.0
2762,24/12/2007,AAPL,198.8,0.025218,875540.0
2763,26/12/2007,AAPL,198.95,0.000754,875540.0
2764,27/12/2007,AAPL,198.57001,-0.001910,875540.0
2765,28/12/2007,AAPL,199.83,0.006345,878629.0
2766,31/12/2007,AAPL,198.08,-0.008757,878629.0
2767,02/01/2008,AAPL,194.84,-0.016357,878629.0
2768,03/01/2008,AAPL,194.92999,0.000462,878629.0
2769,04/01/2008,AAPL,180.05,-0.076335,878711.0
2770,07/01/2008,AAPL,177.64,-0.013385,878711.0
2771,08/01/2008,AAPL,171.25,-0.035972,878711.0
2772,09/01/2008,AAPL,179.39999,0.047591,878711.0
2773,10/01/2008,AAPL,178.02,-0.007692,878711.0
2774,11/01/2008,AAPL,172.69,-0.029940,878711.0
2775,14/01/2008,AAPL,178.78,0.035265,878711.0
2776,15/01/2008,AAPL,169.03999,-0.054480,878711.0
2777,16/01/2008,AAPL,159.64,-0.055608,878711.0
2778,17/01/2008,AAPL,160.89,0.007830,878711.0
2779,18/01/2008,AAPL,161.36,0.002921,878876.0
2780,22/01/2008,AAPL,155.64,-0.035449,878876.0
2781,23/01/2008,AAPL,139.07201,-0.106451,878876.0
2782,24/01/2008,AAPL,135.60001,-0.024965,878876.0
2783,25/01/2008,AAPL,130.00999,-0.041224,878876.0
2784,28/01/2008,AAPL,130.00999,0.000000,878876.0
2785,29/01/2008,AAPL,131.53999,0.011768,878876.0
2786,30/01/2008,AAPL,132.17999,0.004865,878876.0
2787,31/01/2008,AAPL,135.36,0.024058,878876.0
2788,01/02/2008,AAPL,133.75,-0.011894,878876.0
2789,04/02/2008,AAPL,131.64999,-0.015701,878876.0
2790,05/02/2008,AAPL,129.36,-0.017395,878876.0
2791,06/02/2008,AAPL,122.0,-0.056895,878876.0
2792,07/02/2008,AAPL,121.24,-0.006230,878876.0
2793,08/02/2008,AAPL,125.48,0.034972,878876.0
2794,11/02/2008,AAPL,129.45,0.031638,878876.0
2795,12/02/2008,AAPL,124.86,-0.035458,878876.0
2796,13/02/2008,AAPL,129.39999,0.036361,878876.0
2797,14/02/2008,AAPL,127.46,-0.014992,878876.0
2798,15/02/2008,AAPL,124.63,-0.022203,878876.0
2799,19/02/2008,AAPL,122.18,-0.019658,878876.0
2800,20/02/2008,AAPL,123.82,0.013423,878876.0
2801,21/02/2008,AAPL,121.54,-0.018414,878876.0
2802,22/02/2008,AAPL,119.46,-0.017114,878876.0
2803,25/02/2008,AAPL,119.74,0.002344,878876.0
2804,26/02/2008,AAPL,119.15,-0.004927,878876.0
2805,27/02/2008,AAPL,122.96,0.031976,878876.0
2806,28/02/2008,AAPL,129.91,0.056522,878876.0
2807,29/02/2008,AAPL,125.02,-0.037641,878876.0
2808,03/03/2008,AAPL,121.73,-0.026316,878876.0
2809,04/03/2008,AAPL,124.62,0.023741,878876.0
2810,05/03/2008,AAPL,124.4899,-0.001044,878876.0
2811,06/03/2008,AAPL,120.93,-0.028596,878876.0
2812,07/03/2008,AAPL,122.25,0.010915,878876.0
2813,10/03/2008,AAPL,119.69,-0.020941,878876.0
2814,11/03/2008,AAPL,127.3501,0.063999,878876.0
2815,12/03/2008,AAPL,126.03,-0.010366,878876.0
2816,13/03/2008,AAPL,127.94,0.015155,878876.0
2817,14/03/2008,AAPL,126.61,-0.010396,878876.0
2818,17/03/2008,AAPL,126.73,0.000948,878876.0
2819,18/03/2008,AAPL,132.82001,0.048055,878876.0
2820,19/03/2008,AAPL,129.67,-0.023716,878876.0
2821,20/03/2008,AAPL,133.27,0.027763,878876.0
2822,24/03/2008,AAPL,139.53,0.046972,878876.0
2823,25/03/2008,AAPL,140.98,0.010392,878876.0
2824,26/03/2008,AAPL,145.06,0.028940,878876.0
2825,27/03/2008,AAPL,140.25,-0.033159,878876.0
2826,28/03/2008,AAPL,143.00999,0.019679,881431.0
2827,31/03/2008,AAPL,143.5,0.003426,881431.0
2828,01/04/2008,AAPL,149.53011,0.042022,881431.0
2829,02/04/2008,AAPL,147.49001,-0.013643,881431.0
2830,03/04/2008,AAPL,151.61,0.027934,881431.0
2831,04/04/2008,AAPL,153.08,0.009696,881431.0
2832,07/04/2008,AAPL,155.89,0.018356,881431.0
2833,08/04/2008,AAPL,152.84,-0.019565,881431.0
2834,09/04/2008,AAPL,151.44,-0.009160,881431.0
2835,10/04/2008,AAPL,154.55,0.020536,881431.0
2836,11/04/2008,AAPL,147.14,-0.047946,881431.0
2837,14/04/2008,AAPL,147.78,0.004350,881431.0
2838,15/04/2008,AAPL,148.38,0.004060,881431.0
2839,16/04/2008,AAPL,153.7,0.035854,881623.0
2840,17/04/2008,AAPL,154.49001,0.005140,881623.0
2841,18/04/2008,AAPL,161.03999,0.042397,881623.0
2842,21/04/2008,AAPL,168.16,0.044213,881623.0
2843,22/04/2008,AAPL,160.2,-0.047336,881623.0
2844,23/04/2008,AAPL,162.89,0.016792,881623.0
2845,24/04/2008,AAPL,168.94,0.037142,881623.0
2846,25/04/2008,AAPL,169.73,0.004676,881623.0
2847,28/04/2008,AAPL,172.24001,0.014788,881623.0
2848,29/04/2008,AAPL,175.05,0.016314,881623.0
2849,30/04/2008,AAPL,173.95,-0.006284,881623.0
2850,01/05/2008,AAPL,180.0,0.034780,881623.0
2851,02/05/2008,AAPL,180.94,0.005222,881623.0
2852,05/05/2008,AAPL,184.73,0.020946,881623.0
2853,06/05/2008,AAPL,186.66,0.010448,881623.0
2854,07/05/2008,AAPL,182.59,-0.021804,881623.0
2855,08/05/2008,AAPL,185.06,0.013528,881623.0
2856,09/05/2008,AAPL,183.45,-0.008700,881623.0
2857,12/05/2008,AAPL,188.16,0.025675,881623.0
2858,13/05/2008,AAPL,189.96001,0.009566,881623.0
2859,14/05/2008,AAPL,186.25999,-0.019478,881623.0
2860,15/05/2008,AAPL,189.73,0.018630,881623.0
2861,16/05/2008,AAPL,187.6201,-0.011121,881623.0
2862,19/05/2008,AAPL,183.60001,-0.021427,881623.0
2863,20/05/2008,AAPL,185.89999,0.012527,881623.0
2864,21/05/2008,AAPL,178.19,-0.041474,881623.0
2865,22/05/2008,AAPL,177.05,-0.006398,881623.0
2866,23/05/2008,AAPL,181.17,0.023270,881623.0
2867,27/05/2008,AAPL,186.42999,0.029033,881623.0
2868,28/05/2008,AAPL,187.00999,0.003111,881623.0
2869,29/05/2008,AAPL,186.69,-0.001711,881623.0
2870,30/05/2008,AAPL,188.75,0.011034,881623.0
2871,02/06/2008,AAPL,186.10001,-0.014040,881623.0
2872,03/06/2008,AAPL,185.37,-0.003923,881623.0
2873,04/06/2008,AAPL,185.19,-0.000971,881623.0
2874,05/06/2008,AAPL,189.42999,0.022895,881623.0
2875,06/06/2008,AAPL,185.64,-0.020007,881623.0
2876,09/06/2008,AAPL,181.61,-0.021709,881623.0
2877,10/06/2008,AAPL,185.64,0.022190,881623.0
2878,11/06/2008,AAPL,180.81,-0.026018,881623.0
2879,12/06/2008,AAPL,173.25999,-0.041757,881623.0
2880,13/06/2008,AAPL,172.37,-0.005137,881623.0
2881,16/06/2008,AAPL,176.84,0.025933,881623.0
2882,17/06/2008,AAPL,181.42999,0.025956,881623.0
2883,18/06/2008,AAPL,178.75,-0.014771,881623.0
2884,19/06/2008,AAPL,180.89999,0.012028,881623.0
2885,20/06/2008,AAPL,175.27,-0.031122,881623.0
2886,23/06/2008,AAPL,173.16,-0.012039,881623.0
2887,24/06/2008,AAPL,173.25,0.000520,881623.0
2888,25/06/2008,AAPL,177.39,0.023896,881623.0
2889,26/06/2008,AAPL,168.25999,-0.051469,881623.0
2890,27/06/2008,AAPL,170.09,0.010876,885747.0
2891,30/06/2008,AAPL,167.44,-0.015580,885747.0
2892,01/07/2008,AAPL,174.67999,0.043239,885747.0
2893,02/07/2008,AAPL,168.17999,-0.037211,885747.0
2894,03/07/2008,AAPL,170.12,0.011535,885747.0
2895,07/07/2008,AAPL,175.16,0.029626,885747.0
2896,08/07/2008,AAPL,179.55,0.025063,885747.0
2897,09/07/2008,AAPL,174.25,-0.029518,885747.0
2898,10/07/2008,AAPL,176.63,0.013659,885747.0
2899,11/07/2008,AAPL,172.58,-0.022929,885876.0
2900,14/07/2008,AAPL,173.88,0.007533,885876.0
2901,15/07/2008,AAPL,169.64,-0.024385,885876.0
2902,16/07/2008,AAPL,172.81,0.018687,885876.0
2903,17/07/2008,AAPL,171.81,-0.005787,885876.0
2904,18/07/2008,AAPL,165.14999,-0.038764,885876.0
2905,21/07/2008,AAPL,166.28999,0.006903,885876.0
2906,22/07/2008,AAPL,162.02,-0.025678,885876.0
2907,23/07/2008,AAPL,166.25999,0.026170,885876.0
2908,24/07/2008,AAPL,159.03,-0.043486,885876.0
2909,25/07/2008,AAPL,162.12,0.019430,885876.0
2910,28/07/2008,AAPL,154.39999,-0.047619,885876.0
2911,29/07/2008,AAPL,157.08,0.017358,885876.0
2912,30/07/2008,AAPL,159.88,0.017825,885876.0
2913,31/07/2008,AAPL,158.95,-0.005817,885876.0
2914,01/08/2008,AAPL,156.66,-0.014407,885876.0
2915,04/08/2008,AAPL,153.23,-0.021895,885876.0
2916,05/08/2008,AAPL,160.64,0.048359,885876.0
2917,06/08/2008,AAPL,164.19,0.022099,885876.0
2918,07/08/2008,AAPL,163.57001,-0.003776,885876.0
2919,08/08/2008,AAPL,169.55,0.036559,885876.0
2920,11/08/2008,AAPL,173.56,0.023651,885876.0
2921,12/08/2008,AAPL,176.73,0.018265,885876.0
2922,13/08/2008,AAPL,179.3,0.014542,885876.0
2923,14/08/2008,AAPL,179.32001,0.000112,885876.0
2924,15/08/2008,AAPL,175.74001,-0.019964,885876.0
2925,18/08/2008,AAPL,175.39,-0.001992,885876.0
2926,19/08/2008,AAPL,173.53,-0.010605,885876.0
2927,20/08/2008,AAPL,175.84,0.013312,885876.0
2928,21/08/2008,AAPL,174.28999,-0.008815,885876.0
2929,22/08/2008,AAPL,176.78999,0.014344,885876.0
2930,25/08/2008,AAPL,172.55,-0.023983,885876.0
2931,26/08/2008,AAPL,173.64,0.006317,885876.0
2932,27/08/2008,AAPL,174.67,0.005932,885876.0
2933,28/08/2008,AAPL,173.74001,-0.005324,885876.0
2934,29/08/2008,AAPL,169.53,-0.024232,885876.0
